tweet_id	tweet	class
1096665757960810496	сегодня решать устраивать небольшой зажор сказать давать метаболизм взбадриваться блинчик нутелла бутер колбаска банан кружок кофе надеяться доза метформин спасать обедать пожалуй быть ужин бисрака помощь доброеутро	0
689206757286096897	юзернейм драйв пашол ая второй день ждра бодрячок слава сибутрамин	0
1061392635301126144	сибутрамин входить состав таблетка похудение крайний мера тот действовать тот лида сибутрамин разбодяжить слабительный мочегонка мешать говнище убирать продажа	0
968261968321830912	сальбутомол еще ладно препарат который активно лечить астма чудо наука здоровый человек использовать подобный бронхорасширяющий препарат иметь вдвое больший потенциал выносливость	0
865993522440286210	читать фанфик диппер больной рак спиздить оксикодон больница четыре месяц жить припеваюч подорвать юанк лишать отец нога	0
963837895890087942	ля поцан подгонять лоперамида ибо хуйня жизнь	0
1158330400982351873	итак близкий пара неделя пройти сегодня купить последний пачка прозак	0
1099623363952214016	юзернейм флуоксетин ток привыкание попробовать смешивать магний валерьянка тенотный	0
678119743769980928	генеральный уборка находить табла флуоксетин понимать вернуть свой	0
1007905017024733185	смочь наутро кветиапин помыть голова купить редбулла опаздывать работа полчаса надеяться потомок слагать легенда историк быть сраться тема правда сходиться кветиапина мало	0
866035529120395264	юзернейм знать насчет зачаточный антидепр велаксин хороший успокоительный куча позмтивный эффект бифрен	0
1048855398705496064	фторхинолон разный форма офлоксациновый капля таблетка ципрофлоксацин соотв нужно прекрасно понимать шо многий антибиотик смешивать себя врач должный делать грамотный подбор лекарственный средство местный применение писать метилурацил	0
