tweet_id	tweet	class
738091237845176320	NUM сидел флуоксетин прозак антидепр пив кв баклашк не сказа меша	0
843333274344853504	сальбутамол блят помр	0
983288340937093120	приход врач бессон ноч температур сказа грипп водичк парацетамол дел не поможеш пейт тамифл	0
1022614891411243010	лоперамид не даст сдохнут обезвоживан долж сообщ	0
1142160515352977413	ксанакс месяц сто таблеток выписыва	0
1025041446787792896	одн девушк выписа флуоксетин пометк хроническ больн полож год NUM капсул рецепт заканчива сомнева найд две тысяч снов сход ермаков	0
1044676494541443075	юзернейм эутирокс подделк наткнул NUM месяц потеря попроб	0
828745071419863040	идиотск чувств мерзк душ не можеш ник сказа внутрен демон закидыва ксанакс плачут	0
1007400067001667585	хочет спат сам дел пульмикорт не помощник мех	0
1085802853036376064	пойт блят психотерапевт выпрос ебан флуоксетин немн серотонин ваш голов появ	0
1130925422605230080	че аддерал реальн меня	0
1112022437951143937	съел сегодн заграничн орех нача задыха сильн помог вентолин узна аллерг	1
1078035270866477056	куша кветиапин	0
1058651097911488512	кветиапин нейролептик убира абсолютн эмоц корм американск солдат не чувствова доста лиш рецепт психиатр невролог минус набор вес пиздец стран сны	1
967692106981675008	ест небулайзер пульмикорт вентолин астматик не дыш	0
1011464228832796672	шаурм ест не буд спасиб сел экзам лоперамид помог	0
1066933904664350720	трига баклоса насва фенозеп сукк заеб перечисля пиха протяжен дне времен буха	0
1045610730932850688	принима кветиапин NUM MEASURE флуоксетин NUM врач рекоменд отменя перв NUM месяц сто послуша отмен немн побыстр NUM месяц	0
962621380851269632	крюгер паден сбил дыхан срочн понадоб пар впрыск сальбутамол котор норвежц официальн привезл цел чемода	0
1156913478185209858	сша NUM средн рост цен NUM лекарств состав NUM NUM NUM выш уровн инфляц NUM лекарств подорожа NUM антидепрессант прозак NUM трет больн не пьют лекарств цен rx savings solutions	0
1093523199797669893	не знаеш орз орв вып антигриппин U не вылеч симптом снимет ежел грипп тамифл реленз рекомендова воз .остальн кагоцел ингавирин шляп	1
646732954660638720	угара реклам сеалекс ахах	0
1087360466094080001	вид написа ксанакс нормальн русск нужн писа дур	0
1093148929213038592	видим чита нужн ксанакс	0
765454313195995136	не прозак посл сидел феврал ма	0
947176421717434370	настольк праздничн настроен заряжа трет таблетк ксанакс	0
923260103301779457	сук таблетк сиофор половин литр вод глота кулак эт сволоч хны юрл	0
1089614221954953216	вип эутирокс стимулон велерьянк глицин вмест плиз тревог уход	1
1101026892445110272	юзернейм юзернейм юзернейм сам правильн профилактик имен грипп вакцин ест пар препарат имен противогриппозн тамифл принима профилактическ дом ест больн организм не полезн	0
1145544332423905285	добр утр коллег кофеин состо углерод водород азот кислород кокаин талидомид нейлон трот героин приятн кофепит юрл	0
1100004577494077441	ест медвед ест ципромед ест блят резервед одн мамзел магазин reserved назва	0
1091547750422990849	ест возможн высла пар лафеток феназепам ксанакс не откаж скорост снима сам	0
1196852316206436354	преддвер грипп осельтамивир продава тамифл стал стандарт лечен грипп большинств стран дороговат работа остальн фуфломицин облегчен симптом не вед реклам	0
931065041754951680	че lil peep говор умер овердоз ксанакс раньш героин умира спидбол бляд транквилизатор	0
747718782437699584	контрабандист пыта забайкальск ввезт жиросжига сибутрамин гроз сем лет колон	0
945278945251024896	сам дел мечта свал америк не рад крут работ прост выписа аддера хуяр максималк	0
1096665757960810496	сегодн реш устро небольш зажор сказа дат метаболизм взбодр блинчик нутелл NUM бутер колбаск бана кружк коф над доз метформин спасет обеда пожал не буд ужин бисрак помощ доброеутр	0
689206757286096897	юзернейм драйв пашол а втор ден не ждру бодрячк слав сибутрамин	0
1061392635301126144	сибутрамин вход соста таблеток похуден крайн мер тех действ та лид сибутрамин разбодяжен слабительн мочегонк не меша говнищ убра продаж	0
968261968321830912	сальбутомол ещ ладн препарат будесонидформотерол котор активн лечат астм чуд наук здоров человек использ подобн бронхорасширя препарат имеет вдво больш потенциа вынослив	0
865993522440286210	чита фанфик диппер бол рак спизд оксикодон больниц четыр месяц жил припеваюч подорва юанк лиш отц ног	0
963837895890087942	ля поца подгон лоперамид иб хуйн жизн	0
1158330400982351873	итак ближайш пар недел пройдет сегодн купл последн пачк прозак	0
1099623363952214016	юзернейм флуоксетин ток привыкан попроб смешива магн валерьянк тенот	0
678119743769980928	генеральн уборк нахож NUM табл флуоксетин понима вернул сво NUM	0
1007905017024733185	смогл наутр кветиапин пом голов куп редбулл опозда работ полчас над потомк сложат легенд историк будут срат тем правд сойдут кветиапин поменьш	0
866035529120395264	юзернейм не зна насчет зачаточн антидепр велаксин хорош успокоительн куч позмтивн эффект бифр	0
1048855398705496064	фторхинолон разн форм офлоксацинов капл таблетк ципрофлоксацин соотв нужн прекрасн понима шо мног антибиотик смешива соб врач долж дела грамотн подбор лекарствен средств местн применен пишут метилурац	0
736965586501160960	пе утр лоперамид те отвеча не обосреш	0
840118636555595777	ксанакс доху позвол современ бомж смотр	0
916338617848606720	рецепт пробова брат дума наест как прозак	0
966544880741863424	игра подума битв мельдон прот сальбутамол	0
1099086896943243265	кагоцел прот кишечн инфекц осельтамивир тамифл прот грипп	0
871028410855944192	ривароксаба побежда пункт особ сред коморбидн лиц	0
971752720817360898	пуст сальбутамол вдохнут довер сраз вернет	0
983660175436517376	перечислен реальн действ метопролол остальн успокоен пациент не вход стандарт част пациент выпрашива капельниц поддержан хот туфт капа плат сво карма	0
795902290666422272	последн урок ид флуоксетин	0
1118110843168788480	недел назад реш очередн сниз дозировк нейролептик кветиапин почувствова меша отдельн истор не просветлен обошл перв нескольк дне уста чувствова не вперв	0
1148367259657801729	бо нуж ксанакс бо нуж ксанакс	0
910078393902825473	прос куп препарат дохер наван разговор выход занимательн пакс адепресс плиз рексетин сирестилл плиз	0
1013165320574513154	похава втор шо ксанакс не хава слооо	0
1116638473421824007	таблетк кветиапин хот быстр заснут голодн желудок гарантирова сон NUM NUM час	0
777515299503562752	сеалекс	0
1100369643250900992	пил препарат номидес не заработа офигительн список побочек указа инструкц вопрос непраздн разгар вирусн заболеван	0
1197250526687191041	юзернейм юзернейм тамифл болееш недел тамифл сем дне не вед реклам тренир иммунитет	0
1052899992996929536	флуоксетин катастрофическ не хочет ест поч блин теремк влеза теремок спасиб жив	1
1049661218242342912	гер взял назарел посмотр над повезет	0
1197073292726812673	кажд нов таблетк зовут пакс над оправда сво назван даш пак сил пакс держ трясучечк	0
1141365119605252098	побочк прегабалин пздц написа	1
1049126786511134720	юзернейм таблетк пьет откуд слыша ксанакс догоня	0
898833210842390529	мо голов хенвон люб lil peep перкосет молл перпл дранк наркот не курс организ нелегальн вечеринк	0
1081849793746481153	реш спаст детск спектакл всяк случа приня имодиум	0
826890302053048321	NUM бонвив таблетк NUM MEASURE бонвив таблетк NUM MEASURE лекарств привез европ NUM упаковок срок годност NUM NUM MEASURE	0
1149712329916985344	сто почащ комнат убира пиздец не найдеш флуоксетин фенибут успокоительн всяк проч хуйн пиздец	0
702935025604534272	поставк лекарствен будесонид формотерол хештег	0
704241991505285120	ношп пит не ципролет нача пит фитолизин	0
1136339861953306624	юзернейм юзернейм не стан вам спор хот не люблюбоев действ мам NUM NUM лет назад умерл возраст NUM жил NUM MEASURE слеп порез желудк не NUM NUM укол ден NUM р.в метформин NUM зна все	0
1087249807243165696	интересн найт общ люд утр слуша ран джексон душ танцор сид дик дозировк ксанакс	0
952559719339712512	пакс сдела	0
877369116918554625	организм актрис кэрр фишер нашл героин кокаин метадон алкогол след морфин кодеин оксикодон мдма неплох	0
774003301289488384	пойд ксанакс съем юзернейм юзернейм ребят	0
1059779775508742144	золофт нейронтин гтр	0
1008877039548616704	сравнительн действ cтелар хумир ремикейд псориаз па	0
1199010288395313157	юзернейм вольн интерпретац лун призм да сил ксанакс да сил	0
1155200408127758337	рекордсм дид пожела препарат ититьегохолер расследован показа нуж серетид эвохалер	0
1129351997923221505	дыхнут турбухалер лен идт ван полоска рот тошн поэт леж важн жизнен апдейт котор необходим знат	0
1166425005242105856	год четыр не врач лет пришл нашл узл выписа гармон пью эутирокс	0
